node,total_fee,degree,capacity
0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,5.0,414,828741159.5
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,5.0,445,874642189.0
02a5c7b9a2be3ab3d8c1647f991bf5f0757651a0b92f4133dc31e52b3315881adf,4.4,96,5150000.0
032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,4.072,398,151862060.5
03f47ba61341a704b0910b6d1fc8a938bb97152e8df94dfc142816d2721b5d5c73,4.04,171,4030768.5
02c0b38022846c6b6f45b30031859ac7c5fb0c67ec8ed5cce8409c4b438c267ffe,4.004,185,69378820.5
039f01ad62e5208940faff11d0bbc997582eafad7642aaf53de6a5f6551ab73400,4.004,225,196592468.0
03fab7f8655169ea77d9691d4bd359e97782cb6177a6f76383994ed9c262af97a5,4.004,102,48903847.5
03b1be68b8f564fe53f5456cf4bec901ba968fb72ed7291279ab0c87e0d22f1f49,4.004,80,43792316.5
02262bbc21c171bc91a1d6bbf89571c95873849b9a60d3ea9671b777d852d39ecd,4.004,187,86380809.0
0373ca948ffd4cbbd08488c480aa7c43b57e9446c8ac6d3fe1cc92392e39e9eb95,4.004,108,332710078.0
0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,4.004,253,149133381.0
028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,3.3000000000000003,261,20686388.5
02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,3.0300000000000002,38,24344233.5
02df5ffe895c778e10f7742a6c5b8a0cefbe9465df58b92fadeb883752c8107c8f,3.0300000000000002,218,104234070.0
038d0543c2f838fc6229bd7b80df46d8bad9f30c874ee3ac4578c4ce6f57956f08,3.0300000000000002,35,59550000.0
02588bb45bbfa7496510115c97e743302c28de881cf135a7253edac6de0d57924c,3.0300000000000002,18,6340560.0
027c3b1cc5a649d5f6f7be2d591e34c37dc146fbed54d7f4c85898f9330107fe1c,3.0300000000000002,59,34816521.0
0223390bea8aa598442d056ace37c07e7364da1341b3681c371f6619b2879c0af2,3.0029999999999997,114,68395690.5
021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f,3.0029999999999997,95,75294631.5
029a8741675c4c9078b577ddc4348d602d2fb45a12e6087b617925997a84f4c02e,3.0029999999999997,204,76673530.5
0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,3.0029999999999997,382,256434770.0
031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,3.0029999999999997,102,32481189.5
0234c548106512a0b93b2555d2638bc2fed3e6b091f75298383356258996230d92,3.0029999999999997,69,43564682.5
02282cfc83d4e4ac088a654184be62d7de0be6298e83af39431f9598c8c5631c09,3.0029999999999997,21,5853554.5
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,3.0,413,820812835.0
02f45d28f3477a408d0d3e18a6cdedae9d58df18cf271ac84a0ce7d00699f38d19,3.0,65,24871930.5
02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,2.505,206,449396141.0
03780bc0d405f8e9695a4474a03ed3314d761cfa3baf3ea8351c025d66399f969d,2.2,85,50491907.5
03efccf2c383d7bf340da9a3f02e2c23104a0e4fe8ac1a880c8e2dc92fbdacd9df,2.116,58,44521723.0
03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,2.101,480,453421340.5
026b105ac13212c48714c6be9b11577a9ce10f10e1c88a45ce217e6331209faf8b,2.02,62,29676381.0
03e81a5b8af31bc00a1c1c08419d3272b4982db02feafd739904df2edfcbdf6f7e,2.02,33,15571559.0
020e56a13babec99abdc2c4afbe34e1e44230d79b234c059fd4ff1e367765fdb1b,2.01,205,121613676.5
02de367d7c2610a3f2d5b831ffdf6b5fe07b5b47a539b68b2976b5a807777d1456,2.004,15,23850000.0
0215f33968047401f191b2c3203ece6d5781ca7f2c018e7795d5e5ddc05c8b4ebd,2.002,32,19423295.5
021802799027508e8a8bf9a0ab96ea78a6a995926a0b1310561a74375a06e14de9,2.002,152,86590020.5
0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,2.002,165,58586273.5
02690881543d633f3a16c8ff97397f3f2e8765a15f5ac057d701243e5adb7ba856,2.002,208,37350000.0
030a400157099427f49f5001115bed4bdf82c7b98c904375ed0c7bd7ffd29273d7,2.002,64,11521889.0
032a438e14dde2082aefd287d52664d3ac99c395a99d5e6a87f38778515fad75f7,2.002,66,80205162.5
026d9b9c8e55b435f117496e6a885fba7bf76530a5aa6f8f61304f84f9a31dda09,2.002,30,9604151.5
0246eaf6812013fb860306943f79a0e4fdc5971d5efaeb3cd58049545803bfb491,2.002,41,14279989.5
027c3abc90a51617fb9cf5162c2fedfd9832c620ef82b54e413e9ce0f892dabb0d,2.002,58,37612789.5
02cf3cc45d8fee5055c4ba5a58fe22ae973685fa2cb43e2c5b6454eaa1d08066a8,2.002,30,25163466.0
022457e61da38e1a7cac56a054eb0ef225d84dfc6b932dfa119ad7fe6fbecdb71d,2.002,65,37066191.0
03321fab5e3db6c378e23e9cceb522325dc4f6b0c68819944569128d34cba9cca3,2.002,106,23622937.0
033ac2f9f7ff643c235cc247c521663924aff73b26b38118a6c6821460afcde1b3,2.002,79,36049708.0
025cb2d324ae423d32984c7fc74edd7185b9fc9bd473d389f12483e3738d526600,2.002,158,76915277.0
02b414e4e29a685b8699152be47a0420fa3c8ab59629d2da2d6c0a95c582636350,2.002,71,75850018.0
03a5a26dbc35fb5fdd97475d83955d6b6534974a62160062833444525743766d69,2.002,7,7050000.0
0251a08c8f96c02bac929be2fd91b6ae714b1b90fa29a11833d6f226ac9e5071ef,2.002,11,382210.5
03cac8425d15440dec66f7a86155f2f457301aa434a6abdb82af2252ef477e7eb0,2.002,97,70145622.5
0279f930a60afe43131fd3328ff4a9c55293254c328f45e76695c1ab9b3c5a68b2,2.002,69,41738433.0
030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,2.0,409,879476572.0
03a5927b64b1ea8657d5b770d61a3e2d0554fdb5d568773e0d6a92907913ca21f6,1.976,194,209040507.0
02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,1.832,1000,398888289.5
03957c801187ade4aaeee6ca1e3f23eeb7413a84558ff1f3543cb41f5f86da609a,1.602,143,285323819.0
026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,1.512,360,208751199.5
0200072fd301cb4a680f26d87c28b705ccd6a1d5b00f1b5efd7fe5f998f1bbb1f1,1.506,106,21689128.5
035ee4232e84202c4c7a70f479beba74a424b7ee6235123400071844fa2efedd7e,1.5030000000000001,55,18405637.0
0348e881b4474d71c1f0825f54e3d99e487ece8a41f3fbf1c4de469833ab27206c,1.1,19,1968499.5
03f8ab9b7496be92ce370e0224661d5d2de80bca8f505d66f1226d0e6002007d2a,1.1,225,7878723.0
03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f_2,1.1,514,662001715.0
0230465203e24e014c0879067908f24cee03ef708e5a1b6fa1c2f816c6a5d41edf,1.1,86,4958297.0
03649c72a4816f0cd546f84aafbd657e92a30ab474de7ab795e8b5650a427611f7,1.01,148,167865760.0
031ad40e94278c0f90284831a4335cf59d17e5de12c249e7ecb3c2a4901fc435b1,1.01,27,4427851.0
02c1ac5cee87e4f40f24ea4560ab0e63f398ef5fb630cf50a0e2f638ce51e3169e,1.01,37,28385000.0
02ccf167c482cbcd41c9a3ff3fe05504368db8911319d7851186b097a509d912c0,1.0019999999999998,52,40804320.0
02b57f86aa1b5abe288fbddb8c946cdc6ed17696152d5a22cfc045f90e713474ed,1.001,61,62157741.0
038c4288a41c79e47f37efccb2a0e1deb3b48291a7813f0be12179f9e84a4c6d35,1.001,56,41191506.5
02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,1.001,110,63220718.5
0384d130bfd760b6e9e1155963558367533552ef971563a72c6c5cb117af9db93d,1.001,31,23602803.5
02a0bc43557fae6af7be8e3a29fdebda819e439bea9c0f8eb8ed6a0201f3471ca9,1.001,79,59599431.0
03587466207e0ff2787d23f5567ab666436f04fc0df7c996b69701b7e77900993e,1.001,47,37571686.5
03555a11db2e0c3a97571ba144076adac8513d68a2cdf19580e2dcc54b25b78a3a,1.001,38,22270732.5
0354fcd9f1554f3505238e1b3c29223868953730c30b6565ad482dc31e90bcfa93,1.001,10,8913607.5
02ac68441b9f203eb21d49bcaa7e932c7d4260f1b8cd504c01d6e67a0d0949c0f7,1.001,33,17800687.0
0291831e0f2e8d48b2b76fd0624845c4457ddd2bbef2a1379cbf3724aaff59ef4e,1.001,84,38433302.5
02964c50e89786896df7e5d10d7bb6995b0bbdaf891ff24fbcc52b75aae544e514,1.001,49,16086093.5
02929175ac215cb282cd965d21b8bde87cf18828a4824f6a6e12b0098631b9f535,1.001,18,5108194.5
028b3ba3aa14be49e5096758c2b062114251eafd9a3dec502c64f3f079322672cb,1.001,29,32816890.0
025537b1ae30299f02714199843650b58adf2ff59a013e40e56bb1330fefbe99df,1.001,7,13967212.5
