node,total_fee,degree,capacity
03820714a3f891c7c3ae5e00dbdd77f06ceccc24ddd8c99fadef13ec2eec462cce,3.0029999999999997,167,249116050.5
03151c3e5d350d14b4c9e0a1faab06a9549f962fc6e1b45753bd1da3765aa8d42f,3.0029999999999997,11,6563197.0
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,3.0,2133,15042323322.0
0278b03174171c2d2c817035a6996fae51bee28a9c6f394c2dede7c622763640b5,3.0,49,2325000.0
02816caed43171d3c9854e3b0ab2cf0c42be086ff1bd4005acc2a5f7db70d83774,2.676,173,581358045.5
02d419c9af624d0e7a7c90a60b9ffa35f4934973a9d7d3b4175cc3cc28b7ffcde1,2.52,231,210604833.5
03ceeaec6cb017d1ea8ad04a5dfb3facb24a28399d24624ecce8f319973de361d9,2.4,176,196341276.5
035b1ff29e8db1ba8f2a4f4f95db239b54069cb949b8cde329418e2a83da4f1b30,2.4,793,1316354167.5
02356bca6f6bf2da33eb01e4b754a9fc575552e87cfd765893b79f83983fead301,2.02,40,25828168.0
0250eee8c275a355ad0a48b07014ad4eab473f85c1a07a95a0e74a73dd116209b9,2.02,21,9150000.5
03ae9f91a0cb8ff43840e3c322c4c61f019d8c1c3cea15a25cfc425ac605e61a4a,2.0149999999999997,223,121826302.5
025f1456582e70c4c06b61d5c8ed3ce229e6d0db538be337a2dc6d163b0ebc05a5,2.002,796,1973441177.0
03854f5d57bc016c1a1433a1219da326362c9a915aafa1ed7cd0847ebec561d62d,2.002,18,8689900.0
02c7c0a15ba6d021550ad4a39f5d99aa0b26df36f14e3e05ace7d1db838d3c5125,2.002,6,1406528.5
037d284d2d7e6cec7623adbe600450a73b42fb90800989f05a862464b05408df39,2.002,49,19845588.5
027fdf3fb07b893a10cbcf9cd077bb69580d7fbee44cebf7e0dbb2f36f478dfe78,2.002,43,13778908.5
03f576c4fe7ec82a459dbc194b33b55f4e9a606442f69364a90e18f7bea9e4b414,2.002,9,1578810.0
034d569d0aec4b02b9f50860fe535bd04b11b75e8e5c8786218ae040bf83f804fc,2.002,5,412500.0
028d2918994be96751291fe895e317d6605988e1fc136210c608980a95707e032b,2.002,5,1270000.0
0336c562fdaba452b6e5c6ec11f64e7a152db77d42e1a2f8179f72c61544256ae2,2.002,14,5250000.0
031979bab2a96f44d0df51e2bcbb8f8b452f05918c9422c0e64eee524e3f5d633f,2.002,53,13712402.0
03cde60a6323f7122d5178255766e38114b4722ede08f7c9e0c5df9b912cc201d6,2.002,1129,21450671280.5
03bcadbf6d18681c99d6cae4364456196a0adcacc77aede921e6e40a38b12b69be,1.848,56,34625000.0
026db2cbf3d8ab4a4c01eed2df432d20cf0a13136402097574209d2595cb9e9d93,1.518,555,322981241.0
03c1a8ccc5c83b37059a3efbb72e633c0897172f2550475b93bdc14b5ca243a0d1,1.293,186,332768447.0
03366fe208e9520b69366efd5006d4779efaee6055b3d8ef88e67e613e05362fe3,1.2,50,12289038.5
021978670b8c4de8a5d311afdf288a27c8d32a4052aeb0a4b38fab05b9d8640ec3,1.1,21,18252373.5
02cbf6c279162af427158da2a016127f53c872d754c74febf9f0bdb73128091ce7,1.05,21,6665000.0
0214b1f6b48998b9eb19d8a756af39a027202cecfe608450109465bbccf3bb74ed,1.002,25,40877160.5
032be0dd6f553c93ebb1b18520dfcc83d2b24d2c225b613434a59730762362051b,1.001,76,30667215.0
02b60d3083ed39ef05c56f8b74fe0f8fb5209eaa78304b7aadc28cab2d3132d3a4,1.001,10,1410210.0
037b638d9f1e83a53dea24a1c5894808a5cf17b04d09110d974436363545ae4d61,1.001,15,4833154.0
022961864f61b7c0fe78a86309f2c3f43b5a6dcbd90074f519ba064e82615d7a0b,1.001,15,998772.0
020c92d71dfe47d49d322eed910064787973dff96c05a39d75a75d7e8f33aead4c,0.901,350,868166559.0
03918747d6e361146c4884a0062fa6e890a24b0ccad8d3bab118f8465f2efaaf7a,0.84,32,8985000.0
02df5ffe895c778e10f7742a6c5b8a0cefbe9465df58b92fadeb883752c8107c8f,0.75,193,364798936.5
022f3bfa1de8491bad95ea018b17d47efbfe713cd2da59ad5fc380198612b8954a,0.5960000000000001,77,60945210.5
02c1410bc24af65ef848d13b6a85b177453cacdce770ba5edd755fd8beba78d75a,0.532,17,4742785.0
0237fefbe8626bf888de0cad8c73630e32746a22a2c4faa91c1d9877a3826e1174,0.5,304,194045424.0
03ac80331775d256eeb7438463e9cf1b986fcc77f84d9501cb52f34ab957fb6e1b,0.44999999999999996,83,89150000.0
038d215545aa370dcd6af63581bb205496113d4185e70dc5af5fb4ee0c499910af,0.42,28,6438131.0
0230a5bca558e6741460c13dd34e636da28e52afd91cf93db87ed1b0392a7466eb,0.4,369,995088154.5
